action.effector.index,action.effector.position[0],action.effector.position[1],action.end.orientation[0],action.end.orientation[1],action.end.orientation[2],action.end.orientation[3],action.end.orientation[4],action.end.orientation[5],action.end.orientation[6],action.end.orientation[7],action.end.position[0],action.end.position[1],action.end.position[2],action.end.position[3],action.end.position[4],action.end.position[5],action.head.index,action.head.position[0],action.head.position[1],action.joint.position[0],action.joint.position[1],action.joint.position[2],action.joint.position[3],action.joint.position[4],action.joint.position[5],action.joint.position[6],action.joint.position[7],action.joint.position[8],action.joint.position[9],action.joint.position[10],action.joint.position[11],action.joint.position[12],action.joint.position[13],action.robot.index,action.robot.velocity[0],action.robot.velocity[1],action.waist.index,action.waist.position[0],action.waist.position[1],state.effector.position[0],state.effector.position[1],state.end.orientation[0],state.end.orientation[1],state.end.orientation[2],state.end.orientation[3],state.end.orientation[4],state.end.orientation[5],state.end.orientation[6],state.end.orientation[7],state.end.position[0],state.end.position[1],state.end.position[2],state.end.position[3],state.end.position[4],state.end.position[5],state.head.position[0],state.head.position[1],state.joint.current_value[0],state.joint.current_value[1],state.joint.current_value[2],state.joint.current_value[3],state.joint.current_value[4],state.joint.current_value[5],state.joint.current_value[6],state.joint.current_value[7],state.joint.current_value[8],state.joint.current_value[9],state.joint.current_value[10],state.joint.current_value[11],state.joint.current_value[12],state.joint.current_value[13],state.joint.position[0],state.joint.position[1],state.joint.position[2],state.joint.position[3],state.joint.position[4],state.joint.position[5],state.joint.position[6],state.joint.position[7],state.joint.position[8],state.joint.position[9],state.joint.position[10],state.joint.position[11],state.joint.position[12],state.joint.position[13],state.robot.orientation[0],state.robot.orientation[1],state.robot.orientation[2],state.robot.orientation[3],state.robot.position[0],state.robot.position[1],state.robot.position[2],state.waist.position[0],state.waist.position[1],timestamp
806.0,0.0,0.0,0.7478132216209816,-0.1545262895205719,0.6442841576928863,0.042366679853648684,-0.15703863120071024,0.7251379274779797,0.10861639302924979,0.6616013403922818,0.5630092873108563,0.4415870549259266,0.49078050719203675,0.5392847997251268,-0.36138196507914044,0.4625603953050814,806.0,-1.3315805223253037e-05,0.3840145068333944,-0.5147793565639845,0.8818177820342685,0.26825085219518274,-0.5674829073837959,0.11037188206097595,0.9906982635985224,-0.6002310864551261,0.44998695576734055,-0.9928531328652408,-0.4112609069325154,0.6344732908837781,0.0395894094588646,-1.0447484325444345,0.4656847245716358,806.0,0.0,0.0,806.0,0.5236123725191324,0.26967338562011717,70.56,99.24000000000001,0.7478132216209816,-0.1545262895205719,0.6442841576928863,0.042366679853648684,-0.15703863120071024,0.7251379274779797,0.10861639302924979,0.6616013403922818,0.5630092873108563,0.4415870549259266,0.49078050719203675,0.5392847997251268,-0.36138196507914044,0.4625603953050814,-1.3315805223253037e-05,0.3840145068333944,-1842.0,-2293.0,-703.0,-1074.0,-325.0,2004.0,-170.0,-3345.0,569.0,-7964.0,-1894.0,-6167.0,4365.0,94.0,-0.5147793565639845,0.8818177820342685,0.26825085219518274,-0.5674829073837959,0.11037188206097595,0.9906982635985224,-0.6002310864551261,0.44998695576734055,-0.9928531328652408,-0.4112609069325154,0.6344732908837781,0.0395894094588646,-1.0447484325444345,0.4656847245716358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703409734e+18
807.0,0.0,0.0,0.7475132757324409,-0.15426314997449253,0.6446422017380244,0.04316497309226131,-0.15677174557020632,0.7250835615441303,0.10886856204778074,0.6616827674701821,0.5632240607877061,0.44157597053397163,0.4909504684691492,0.53934335619655,-0.3614453784231618,0.46274980462399,807.0,-1.3315805223253037e-05,0.3840145068333944,-0.516497297863482,0.8819052165149991,0.26907665647053597,-0.5649510095957643,0.11055769520928077,0.9933790779515607,-0.6017808098192055,0.44978617171003576,-0.9924340900850684,-0.4112144878695082,0.6354078860554736,0.03988749145499391,-1.044419086449755,0.46650791618105314,807.0,0.0,0.0,807.0,0.5236123725191324,0.26967338562011717,70.56,99.24000000000001,0.7475132757324409,-0.15426314997449253,0.6446422017380244,0.04316497309226131,-0.15677174557020632,0.7250835615441303,0.10886856204778074,0.6616827674701821,0.5632240607877061,0.44157597053397163,0.4909504684691492,0.53934335619655,-0.3614453784231618,0.46274980462399,-1.3315805223253037e-05,0.3840145068333944,-1872.0,-2256.0,-678.0,-785.0,-304.0,2029.0,-234.0,-3106.0,715.0,-6982.0,-1639.0,-5773.0,3899.0,84.0,-0.516497297863482,0.8819052165149991,0.26907665647053597,-0.5649510095957643,0.11055769520928077,0.9933790779515607,-0.6017808098192055,0.44978617171003576,-0.9924340900850684,-0.4112144878695082,0.6354078860554736,0.03988749145499391,-1.044419086449755,0.46650791618105314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703443082e+18
808.0,0.0,0.0,0.7473292974678583,-0.1540646439909384,0.6448755385373848,0.04357231247318677,-0.1566006916335625,0.7250571630970727,0.10902078690725062,0.6617271353387585,0.5633290818451782,0.44157420147692694,0.4910462841204904,0.5393449354063435,-0.36146195187513075,0.4628319615761866,808.0,-1.3315805223253037e-05,0.3840145068333944,-0.5173534117101242,0.8820050281366307,0.2694049676070707,-0.5636099900603206,0.11056648064832604,0.9948413315251166,-0.6025439375612996,0.4496122227007301,-0.9922694682713498,-0.41116964886682494,0.635878251414145,0.04007340250051834,-1.0443048030685744,0.4669233273572846,808.0,0.0,0.0,808.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7473292974678583,-0.1540646439909384,0.6448755385373848,0.04357231247318677,-0.1566006916335625,0.7250571630970727,0.10902078690725062,0.6617271353387585,0.5633290818451782,0.44157420147692694,0.4910462841204904,0.5393449354063435,-0.36146195187513075,0.4628319615761866,-1.3315805223253037e-05,0.3840145068333944,-1802.0,-2206.0,-810.0,-879.0,-309.0,2064.0,-166.0,-2762.0,925.0,-6027.0,-1138.0,-4967.0,3157.0,76.0,-0.5173534117101242,0.8820050281366307,0.2694049676070707,-0.5636099900603206,0.11056648064832604,0.9948413315251166,-0.6025439375612996,0.4496122227007301,-0.9922694682713498,-0.41116964886682494,0.635878251414145,0.04007340250051834,-1.0443048030685744,0.4669233273572846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703476429e+18
809.0,0.0,0.0,0.7471950893557944,-0.15387972555844948,0.6450492127325335,0.043954995822791505,-0.15645257652162173,0.7249705377416191,0.109132859347501,0.6618385979353373,0.5633869689384372,0.44157671096662127,0.49109705523978864,0.5393910401086683,-0.36150067138416914,0.4629651424291861,809.0,-1.3315805223253037e-05,0.3840145068333944,-0.51809318674077,0.8821109899288637,0.26973018619379746,-0.562265501416729,0.11058805271592237,0.9962477866245569,-0.6032457902704662,0.4495223866862979,-0.9920669170553945,-0.41106886940107695,0.6363673047417138,0.04027185417563332,-1.0442442118173871,0.4672837185145151,809.0,0.0,0.0,809.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7471950893557944,-0.15387972555844948,0.6450492127325335,0.043954995822791505,-0.15645257652162173,0.7249705377416191,0.109132859347501,0.6618385979353373,0.5633869689384372,0.44157671096662127,0.49109705523978864,0.5393910401086683,-0.36150067138416914,0.4629651424291861,-1.3315805223253037e-05,0.3840145068333944,-1688.0,-2062.0,-817.0,-890.0,-323.0,2026.0,-166.0,-2409.0,971.0,-5487.0,-758.0,-4501.0,2583.0,75.0,-0.51809318674077,0.8821109899288637,0.26973018619379746,-0.562265501416729,0.11058805271592237,0.9962477866245569,-0.6032457902704662,0.4495223866862979,-0.9920669170553945,-0.41106886940107695,0.6363673047417138,0.04027185417563332,-1.0442442118173871,0.4672837185145151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703509777e+18
810.0,0.0,0.0,0.7468145178219101,-0.15339046637870604,0.6455577600271396,0.0446611605681414,-0.1562585188642029,0.7247904736929103,0.10927009741535679,0.6620589779900363,0.5635584423172011,0.44160678662292185,0.49127763334539504,0.5394505767810143,-0.3616254499499374,0.46323623779385,810.0,-1.3315805223253037e-05,0.3840145068333944,-0.5196337316800455,0.8823977179125909,0.2701360585092724,-0.5595969365242861,0.11043989445008363,0.9991369427540862,-0.604543947442266,0.4492797351391051,-0.9915678848793514,-0.41082309085514873,0.6372963019079215,0.04062849543572454,-1.0442209505240991,0.467830307428485,810.0,0.0,0.0,810.0,0.5236123725191324,0.26967338562011717,70.56,71.28888888888889,0.7468145178219101,-0.15339046637870604,0.6455577600271396,0.0446611605681414,-0.1562585188642029,0.7247904736929103,0.10927009741535679,0.6620589779900363,0.5635584423172011,0.44160678662292185,0.49127763334539504,0.5394505767810143,-0.3616254499499374,0.46323623779385,-1.3315805223253037e-05,0.3840145068333944,-1730.0,-1764.0,-684.0,-1001.0,-325.0,1847.0,-175.0,-2084.0,1086.0,-4860.0,-553.0,-4064.0,2210.0,123.0,-0.5196337316800455,0.8823977179125909,0.2701360585092724,-0.5595969365242861,0.11043989445008363,0.9991369427540862,-0.604543947442266,0.4492797351391051,-0.9915678848793514,-0.41082309085514873,0.6372963019079215,0.04062849543572454,-1.0442209505240991,0.467830307428485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703543125e+18
811.0,0.0,0.0,0.7465752049862103,-0.15305064459777332,0.6458909019609741,0.045010068340805245,-0.15616473803758535,0.7246915079397944,0.1093458061715141,0.66217693072645,0.5636618274039168,0.44161945093593885,0.4913900223198927,0.5394494084986433,-0.3616858969120807,0.4633678422317717,811.0,-1.3315805223253037e-05,0.3840145068333944,-0.5204105087817088,0.8826264503040944,0.2702126098350168,-0.5582554618603432,0.1102476974074381,1.0006310176565172,-0.6051636966122617,0.44908442245246194,-0.9913229738421939,-0.4106776287723554,0.6377551334932191,0.040820915722101565,-1.0442993712315498,0.4680681161103826,811.0,0.0,0.0,811.0,0.5236123725191324,0.26967338562011717,70.56,71.28888888888889,0.7465752049862103,-0.15305064459777332,0.6458909019609741,0.045010068340805245,-0.15616473803758535,0.7246915079397944,0.1093458061715141,0.66217693072645,0.5636618274039168,0.44161945093593885,0.4913900223198927,0.5394494084986433,-0.3616858969120807,0.4633678422317717,-1.3315805223253037e-05,0.3840145068333944,-1813.0,-1469.0,-757.0,-1019.0,-433.0,1986.0,-224.0,-1916.0,1114.0,-3815.0,-174.0,-3408.0,1498.0,110.0,-0.5204105087817088,0.8826264503040944,0.2702126098350168,-0.5582554618603432,0.1102476974074381,1.0006310176565172,-0.6051636966122617,0.44908442245246194,-0.9913229738421939,-0.4106776287723554,0.6377551334932191,0.040820915722101565,-1.0442993712315498,0.4680681161103826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703576473e+18
812.0,0.0,0.0,0.746334800468131,-0.1526045765513974,0.6462492788710582,0.045366048807463914,-0.1560475630377766,0.7245259644940943,0.1094242342921428,0.662372721202687,0.5637467316806267,0.44163450277727256,0.49148711946236256,0.5394765506578176,-0.3617488523845565,0.4635466351086267,812.0,-1.3315805223253037e-05,0.3840145068333944,-0.5211263378948892,0.8829369049896543,0.27019482425261443,-0.5568657005604086,0.10994960547326249,1.0021560167172667,-0.605793605301857,0.4489222352131317,-0.9910816761763117,-0.41046562511195606,0.6382575638671059,0.04106495118249344,-1.0444730344676245,0.46829432107165214,812.0,0.0,0.0,812.0,0.5236123725191324,0.26967338562011717,70.56,71.28888888888889,0.746334800468131,-0.1526045765513974,0.6462492788710582,0.045366048807463914,-0.1560475630377766,0.7245259644940943,0.1094242342921428,0.662372721202687,0.5637467316806267,0.44163450277727256,0.49148711946236256,0.5394765506578176,-0.3617488523845565,0.4635466351086267,-1.3315805223253037e-05,0.3840145068333944,-1828.0,-1161.0,-831.0,-947.0,-646.0,2212.0,-227.0,-1635.0,1180.0,-3295.0,-23.0,-2996.0,1248.0,86.0,-0.5211263378948892,0.8829369049896543,0.27019482425261443,-0.5568657005604086,0.10994960547326249,1.0021560167172667,-0.605793605301857,0.4489222352131317,-0.9910816761763117,-0.41046562511195606,0.6382575638671059,0.04106495118249344,-1.0444730344676245,0.46829432107165214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703609821e+18
813.0,0.0,0.0,0.7457598890748655,-0.15151746189084186,0.6471175148683412,0.04608219330526786,-0.15581851554271867,0.7242549121476508,0.10958067065311593,0.6626971322280459,0.5639593463205705,0.44164587405913136,0.49173147288166985,0.539442885304449,-0.36188222420908367,0.4638443613650714,813.0,-1.3315805223253037e-05,0.3840145068333944,-0.5225248954988213,0.8837143577919844,0.2699110236258521,-0.5542399715408273,0.10910824751538306,1.005172382162807,-0.6070331403219414,0.44842928865107046,-0.9906084737230226,-0.4100501759699743,0.6391615254340891,0.041548293292991825,-1.044898230001592,0.4687069812998494,813.0,0.0,0.0,813.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7457598890748655,-0.15151746189084186,0.6471175148683412,0.04608219330526786,-0.15581851554271867,0.7242549121476508,0.10958067065311593,0.6626971322280459,0.5639593463205705,0.44164587405913136,0.49173147288166985,0.539442885304449,-0.36188222420908367,0.4638443613650714,-1.3315805223253037e-05,0.3840145068333944,-1785.0,-804.0,-1008.0,-912.0,-817.0,2080.0,-216.0,-1337.0,1308.0,-2654.0,20.0,-2465.0,851.0,63.0,-0.5225248954988213,0.8837143577919844,0.2699110236258521,-0.5542399715408273,0.10910824751538306,1.005172382162807,-0.6070331403219414,0.44842928865107046,-0.9906084737230226,-0.4100501759699743,0.6391615254340891,0.041548293292991825,-1.044898230001592,0.4687069812998494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703643169e+18
814.0,0.0,0.0,0.7454417211887283,-0.1508344564223442,0.6476168407561956,0.04645465139173002,-0.15567705570173304,0.7241413369852068,0.1096567906937873,0.6628418866155461,0.5640542644808239,0.44165077672479924,0.4918564695103025,0.5393718390472702,-0.36197705318397067,0.46397732836242955,814.0,-1.3315805223253037e-05,0.3840145068333944,-0.5231503410878059,0.8842038757463436,0.26962227639860137,-0.5529184555302055,0.1085267667442824,1.006737489729858,-0.6076627303323275,0.44805612871286865,-0.990340210438728,-0.40980450468375185,0.6395750791975855,0.04183488534709982,-1.045198865001685,0.46892653613775775,814.0,0.0,0.0,814.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7454417211887283,-0.1508344564223442,0.6476168407561956,0.04645465139173002,-0.15567705570173304,0.7241413369852068,0.1096567906937873,0.6628418866155461,0.5640542644808239,0.44165077672479924,0.4918564695103025,0.5393718390472702,-0.36197705318397067,0.46397732836242955,-1.3315805223253037e-05,0.3840145068333944,-1805.0,-761.0,-1418.0,-917.0,-1008.0,2132.0,-198.0,-1103.0,1375.0,-1789.0,150.0,-1863.0,288.0,67.0,-0.5231503410878059,0.8842038757463436,0.26962227639860137,-0.5529184555302055,0.1085267667442824,1.006737489729858,-0.6076627303323275,0.44805612871286865,-0.990340210438728,-0.40980450468375185,0.6395750791975855,0.04183488534709982,-1.045198865001685,0.46892653613775775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703676517e+18
815.0,0.0,0.0,0.7451535217526094,-0.1501998575497692,0.6480718562839103,0.046787828592911515,-0.15553647566308468,0.7239392565999769,0.10976343077387618,0.6630779341499222,0.5641126980514581,0.44166979405967366,0.4919590920420302,0.5393517303751063,-0.3620428923894769,0.46416617030718993,815.0,-1.3315805223253037e-05,0.3840145068333944,-0.5236835146050864,0.8846561935985362,0.2693303990913471,-0.5516119678736693,0.10797214975729386,1.008272344269705,-0.608209596722021,0.447776140239583,-0.9901036833275371,-0.40953350971801933,0.6400598312831796,0.04213578732039336,-1.0455895201269536,0.4691356890949307,815.0,0.0,0.0,815.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7451535217526094,-0.1501998575497692,0.6480718562839103,0.046787828592911515,-0.15553647566308468,0.7239392565999769,0.10976343077387618,0.6630779341499222,0.5641126980514581,0.44166979405967366,0.4919590920420302,0.5393517303751063,-0.3620428923894769,0.46416617030718993,-1.3315805223253037e-05,0.3840145068333944,-1814.0,-781.0,-1830.0,-913.0,-1224.0,2030.0,-206.0,-821.0,1489.0,-1044.0,183.0,-1466.0,-12.0,81.0,-0.5236835146050864,0.8846561935985362,0.2693303990913471,-0.5516119678736693,0.10797214975729386,1.008272344269705,-0.608209596722021,0.447776140239583,-0.9901036833275371,-0.40953350971801933,0.6400598312831796,0.04213578732039336,-1.0455895201269536,0.4691356890949307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703709865e+18
816.0,0.0,0.0,0.7445137010682612,-0.14893718908441395,0.6490588321277123,0.04732541670480818,-0.15524895526340138,0.7236227157887367,0.10988705807071099,0.6634702416481998,0.5642509533990123,0.4417689436690255,0.49223408960665693,0.5392352523145345,-0.3622709255571295,0.4644990688461973,816.0,-1.3315805223253037e-05,0.3840145068333944,-0.5247115065225372,0.8854830743068092,0.26855716713752853,-0.5491307127613851,0.10676432944591041,1.0112881449950968,-0.6091232617664002,0.44707052531205965,-0.9895189779704425,-0.4089386646455645,0.6408638942845428,0.04277068875589327,-1.0464000562432914,0.46953549180482657,816.0,0.0,0.0,816.0,0.5236123725191324,0.2696733093261719,70.56,71.28888888888889,0.7445137010682612,-0.14893718908441395,0.6490588321277123,0.04732541670480818,-0.15524895526340138,0.7236227157887367,0.10988705807071099,0.6634702416481998,0.5642509533990123,0.4417689436690255,0.49223408960665693,0.5392352523145345,-0.3622709255571295,0.4644990688461973,-1.3315805223253037e-05,0.3840145068333944,-1828.0,-851.0,-2417.0,-942.0,-1417.0,2037.0,-168.0,-685.0,1610.0,-255.0,566.0,-960.0,-175.0,106.0,-0.5247115065225372,0.8854830743068092,0.26855716713752853,-0.5491307127613851,0.10676432944591041,1.0112881449950968,-0.6091232617664002,0.44707052531205965,-0.9895189779704425,-0.4089386646455645,0.6408638942845428,0.04277068875589327,-1.0464000562432914,0.46953549180482657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703743213e+18
817.0,0.0,0.0,0.7441325811505528,-0.148226687606791,0.6496400668227346,0.04757451344877857,-0.1550067008534924,0.7234267521201135,0.10995545318444284,0.6637292033069392,0.5643312267130556,0.441815940090587,0.4923961170778653,0.5391667679052787,-0.36241791693772135,0.4646968100299612,817.0,-1.3315805223253037e-05,0.3840145068333944,-0.5252062522363163,0.8859832036962763,0.2680206567571973,-0.5478996296886213,0.10603343572828113,1.012863082512896,-0.6094930166120567,0.4466559435140206,-0.9892217979426712,-0.4085277748209613,0.6412588683331554,0.043216219295934805,-1.0469466176830822,0.4697929282102406,817.0,0.0,0.0,817.0,0.5236123725191324,0.2696733093261719,44.666666666666664,71.28888888888889,0.7441325811505528,-0.148226687606791,0.6496400668227346,0.04757451344877857,-0.1550067008534924,0.7234267521201135,0.10995545318444284,0.6637292033069392,0.5643312267130556,0.441815940090587,0.4923961170778653,0.5391667679052787,-0.36241791693772135,0.4646968100299612,-1.3315805223253037e-05,0.3840145068333944,-1881.0,-776.0,-2910.0,-1009.0,-1637.0,2015.0,-157.0,-577.0,1587.0,-27.0,955.0,-419.0,-574.0,154.0,-0.5252062522363163,0.8859832036962763,0.2680206567571973,-0.5478996296886213,0.10603343572828113,1.012863082512896,-0.6094930166120567,0.4466559435140206,-0.9892217979426712,-0.4085277748209613,0.6412588683331554,0.043216219295934805,-1.0469466176830822,0.4697929282102406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703776561e+18
818.0,0.0,0.0,0.7437219799031414,-0.14753749120682294,0.6502534838519975,0.04775680093649619,-0.15475995906021728,0.723215837808097,0.10994586661912956,0.6640181574539821,0.5644187526362583,0.4418991558791295,0.4925915131862559,0.5391084359937246,-0.3626377606612248,0.46492707905076536,818.0,-1.3315805223253037e-05,0.3840145068333944,-0.5257001488861607,0.8864308298898401,0.26740811859310604,-0.5466835748755745,0.10527339778472858,1.01445347322706,-0.6097678547536348,0.44624892565072055,-0.9888292446297678,-0.4080254856893747,0.6416129357617296,0.043712399471346704,-1.0475392901384417,0.470020682894323,818.0,0.0,0.0,818.0,0.5236123725191324,0.2696733093261719,44.666666666666664,71.28888888888889,0.7437219799031414,-0.14753749120682294,0.6502534838519975,0.04775680093649619,-0.15475995906021728,0.723215837808097,0.10994586661912956,0.6640181574539821,0.5644187526362583,0.4418991558791295,0.4925915131862559,0.5391084359937246,-0.3626377606612248,0.46492707905076536,-1.3315805223253037e-05,0.3840145068333944,-1853.0,-756.0,-2585.0,-889.0,-1742.0,1982.0,-157.0,-350.0,1626.0,347.0,1345.0,-132.0,-877.0,163.0,-0.5257001488861607,0.8864308298898401,0.26740811859310604,-0.5466835748755745,0.10527339778472858,1.01445347322706,-0.6097678547536348,0.44624892565072055,-0.9888292446297678,-0.4080254856893747,0.6416129357617296,0.043712399471346704,-1.0475392901384417,0.470020682894323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703809909e+18
819.0,0.0,0.0,0.7428470013217447,-0.1461321986825941,0.6515435433029187,0.04811158192951518,-0.15425138141138384,0.7227886575858123,0.1100020604127011,0.6645920662353264,0.5645457644124916,0.44203499935210677,0.4929608652669463,0.5388982850449824,-0.3630414358066082,0.4653554829408616,819.0,-1.3315805223253037e-05,0.3840145068333944,-0.5265577243431171,0.887468382241224,0.26603777491256886,-0.5441854408640534,0.1036498521519707,1.0178447980928944,-0.6100981559580155,0.4452321168168496,-0.9881028725886988,-0.4070179585506705,0.6422913571018891,0.04473011075432361,-1.0489583129556612,0.4704603999335357,819.0,0.0,0.0,819.0,0.5236123725191324,0.26967338562011717,44.666666666666664,71.28888888888889,0.7428470013217447,-0.1461321986825941,0.6515435433029187,0.04811158192951518,-0.15425138141138384,0.7227886575858123,0.1100020604127011,0.6645920662353264,0.5645457644124916,0.44203499935210677,0.4929608652669463,0.5388982850449824,-0.3630414358066082,0.4653554829408616,-1.3315805223253037e-05,0.3840145068333944,-1886.0,-820.0,-2458.0,-896.0,-1532.0,2114.0,-127.0,-213.0,1704.0,820.0,1648.0,152.0,-1259.0,201.0,-0.5265577243431171,0.887468382241224,0.26603777491256886,-0.5441854408640534,0.1036498521519707,1.0178447980928944,-0.6100981559580155,0.4452321168168496,-0.9881028725886988,-0.4070179585506705,0.6422913571018891,0.04473011075432361,-1.0489583129556612,0.4704603999335357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.26967338562011717,1.735214703843258e+18
820.0,0.0,0.0,0.7423826163852456,-0.14549335044036799,0.6522077615525869,0.04821588573486934,-0.15400234425503811,0.722550139914163,0.10993113541418074,0.6649208364463595,0.5646366679243697,0.4421321220373033,0.4931888303063845,0.5388383154188353,-0.36331890769230446,0.46561504025310846,820.0,0.0,0.38396656993459066,-0.5270161502013395,0.8879014579166525,0.26531884752460855,-0.543040548976107,0.1028570590069383,1.0194606151875165,-0.6101731166388792,0.4448136583439135,-0.9876448382067695,-0.4064246957593066,0.6425869953987372,0.04527631853695326,-1.0496613298997617,0.4706399635644554,820.0,0.0,0.0,820.0,0.5236123725191324,0.2696733093261719,44.666666666666664,44.8,0.7423826163852456,-0.14549335044036799,0.6522077615525869,0.04821588573486934,-0.15400234425503811,0.722550139914163,0.10993113541418074,0.6649208364463595,0.5646366679243697,0.4421321220373033,0.4931888303063845,0.5388383154188353,-0.36331890769230446,0.46561504025310846,0.0,0.38396656993459066,-1823.0,-844.0,-2579.0,-982.0,-1530.0,2185.0,21.0,106.0,1937.0,1654.0,2082.0,545.0,-1515.0,244.0,-0.5270161502013395,0.8879014579166525,0.26531884752460855,-0.543040548976107,0.1028570590069383,1.0194606151875165,-0.6101731166388792,0.4448136583439135,-0.9876448382067695,-0.4064246957593066,0.6425869953987372,0.04527631853695326,-1.0496613298997617,0.4706399635644554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703876606e+18
821.0,0.0,0.0,0.7418827127681493,-0.14484731415444074,0.6529140357098493,0.04829656355367541,-0.15368839477838003,0.7222556020260424,0.1098808365687618,0.6653216698766046,0.5647071089722919,0.4422382377884029,0.4934219898827009,0.5387734621829678,-0.3636093682747569,0.46591325749243495,821.0,0.0,0.38396656993459066,-0.5274407052603536,0.8883672398911633,0.26451733624932106,-0.5418056812395785,0.10201012385257248,1.0212358565377002,-0.610138753866291,0.44434526589726253,-0.9871866921531034,-0.405740293893177,0.6429147651449086,0.04592013616504363,-1.050516156427012,0.47085198699309483,821.0,0.0,0.0,821.0,0.5236123725191324,0.2696733093261719,44.666666666666664,44.8,0.7418827127681493,-0.14484731415444074,0.6529140357098493,0.04829656355367541,-0.15368839477838003,0.7222556020260424,0.1098808365687618,0.6653216698766046,0.5647071089722919,0.4422382377884029,0.4934219898827009,0.5387734621829678,-0.3636093682747569,0.46591325749243495,0.0,0.38396656993459066,-1865.0,-865.0,-2626.0,-811.0,-1551.0,2127.0,90.0,411.0,2010.0,1874.0,2589.0,942.0,-1905.0,243.0,-0.5274407052603536,0.8883672398911633,0.26451733624932106,-0.5418056812395785,0.10201012385257248,1.0212358565377002,-0.610138753866291,0.44434526589726253,-0.9871866921531034,-0.405740293893177,0.6429147651449086,0.04592013616504363,-1.050516156427012,0.47085198699309483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703909954e+18
822.0,0.0,0.0,0.7409189082020274,-0.14372270906215023,0.6542503521587134,0.048367665529278236,-0.15314242053656374,0.7217405318985195,0.10975155605195004,0.6660274766037968,0.5648022561752086,0.4424848402182048,0.49387472744136557,0.5385949567072033,-0.36418662337616226,0.4664454469386959,822.0,0.0,0.38396656993459066,-0.5281976136338111,0.8891616725710667,0.26295831148798665,-0.539363927338952,0.10043271897232833,1.0247607635580598,-0.6098958284611636,0.4433580125925114,-0.9862677851649022,-0.40445334441407643,0.6434643813077073,0.04710777829372925,-1.0521742085099737,0.4711954454309152,822.0,0.0,0.0,822.0,0.5236123725191324,0.2696733093261719,44.666666666666664,44.8,0.7409189082020274,-0.14372270906215023,0.6542503521587134,0.048367665529278236,-0.15314242053656374,0.7217405318985195,0.10975155605195004,0.6660274766037968,0.5648022561752086,0.4424848402182048,0.49387472744136557,0.5385949567072033,-0.36418662337616226,0.4664454469386959,0.0,0.38396656993459066,-1859.0,-899.0,-2676.0,-851.0,-1343.0,2084.0,142.0,576.0,1905.0,2314.0,3024.0,1162.0,-2310.0,257.0,-0.5281976136338111,0.8891616725710667,0.26295831148798665,-0.539363927338952,0.10043271897232833,1.0247607635580598,-0.6098958284611636,0.4433580125925114,-0.9862677851649022,-0.40445334441407643,0.6434643813077073,0.04710777829372925,-1.0521742085099737,0.4711954454309152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4407070802036031,0.2696733093261719,1.735214703943302e+18
